date,hour,power,head,volume,flow,price
2024/04/09,0,5.592714507616735,70.09652633663745,344690.3973062219,9.490943696172783,48.59
2024/04/09,1,0.0,70.09652633663745,344690.3973062219,0.0,38.15
2024/04/09,2,0.0,70.09652633663745,344690.3973062219,0.0,38.54
2024/04/09,3,0.0,70.09652633663745,344690.3973062219,0.0,41.84
2024/04/09,4,0.0,70.09652633663745,344690.3973062219,0.0,41.1
2024/04/09,5,5.261516127495925,67.36787726197832,377855.06640021876,9.212408081665764,58.65
2024/04/09,6,4.940037596874161,64.71930725754811,410046.43486345233,8.94204679534266,63.05
2024/04/09,7,4.627993662320401,62.14846620161503,441293.066650991,8.679619940982956,46.47
2024/04/09,8,-3.9518228288006814,64.40198566697195,413903.2391867249,-7.608285406740583,32.52
2024/04/09,9,-4.17264272099755,66.66308286283375,386421.3101301319,-7.63386918238694,27.12
2024/04/09,10,-5.870233210626057,69.4963517109187,351985.06668874866,-9.56562317816201,17.48
2024/04/09,11,-6.241878248805377,72.37510815787748,316995.9558308328,-9.719197460532143,4.08
2024/04/09,12,-6.619489978225995,75.30008249856107,281445.1013739178,-9.87523734914307,4.28
2024/04/09,13,-7.003164192994436,78.27201675256711,245323.4846300946,-10.033782428839768,19.69
2024/04/09,14,-7.392998225173567,81.29166485247838,208621.94211811596,-10.19487291999407,13.22
2024/04/09,15,-7.516059171987255,84.25536044665547,172600.46006348496,-10.005967237397497,22.92
2024/04/09,16,6.8079405636788515,81.17156350996261,210081.6832476263,10.411450884483692,41.91
2024/04/09,17,6.56633275273631,78.11788961337722,247196.78362523054,10.30975010489007,57.73
2024/04/09,18,6.20656109635541,75.15383345792674,283222.64802987897,10.007184556846784,53.42
2024/04/09,19,5.857347844133281,72.27676498558988,318191.24283085845,9.713498555827618,48.34
2024/04/09,20,5.518383133143243,69.48413132401313,352133.59626394673,9.428431509191144,40.43
2024/04/09,21,-4.670636580544213,71.76231784648942,324443.9593465399,-7.691565810390761,25.0
2024/04/09,22,-4.893873570519755,74.04816504541982,296661.2126914258,-7.717429626420591,25.84
2024/04/09,23,-6.838947899159662,77.0,260783.88775510213,-9.965923593423245,6.65
2024/07/09,0,-5.006105921971783,75.19737426125856,282693.4424431302,-7.730432654686062,53.14
2024/07/09,1,-6.989691766330995,78.1676595538176,246591.8675805612,-10.028215239602492,41.26
2024/07/09,2,-7.379309501232044,81.18563221851574,209910.68871847366,-10.189216350579873,38.7
